,tweet,label,label_binary
5167,and then three hours left :(,negative,0
5168,No fair you've already had front row I was legit at the back of the stadium :(  https://t.co/c4Z0MdP4ky,negative,0
5169,@bexmader that means 3am for me in Australia :(((,negative,0
5170,&lt;3 &lt;3 awsme song &lt;3 :-* :-( :-( :'( http://t.co/IjVWwO32eO,negative,0
5171,can my mum stop picking on my clothes please :-(,negative,0
5172,@blingmot go sleep don't stay up for the entire thing u can do more tmw!uwu...well the younger jinki and older taems one :((( all those gifs,negative,0
5173,@amnesiall i love you :(,negative,0
5174,My fish is dying and I feel like crying. :(,negative,0
5175,@brewdog. Any news about #Cambridge? :-(,negative,0
5176,"“@Tanithandicraft: @StevensSlateCo Hey! Found you viathe @RNLI retweet! 😊” Brilliant, how's #Cyprus? Awful wet weather here :(",negative,0
5177,Lunch. Like a real construction worker :-( http://t.co/84sCIHx8A4,negative,0
5178,@1DLittleSecret i just saw a tweet saying you're going on the 30th :( DAMN I CANT SEE YOU take pictures I want to see my amazing view 😂,negative,0
5179,"@zaynmalik please come back! We Love You So Much! &lt;3 :( 
#ZaynComeBackTo1D 
#ZaynIsComingBackOnJuly26 
#zayniscomingback",negative,0
5180,I miss senior year. :(,negative,0
5181,Spazzing on everything soobin dances :(,negative,0
5182,"So hot :(
#summer",negative,0
5183,"Why is ""27 and unmarried"" floating around my TL? I don't need that kind of pressure right now :(",negative,0
5184,I'm in my winter boots :(,negative,0
5185,Feels like a lifetime ! We finish on the same day :( !! Party time @xBethanyOystonx Xxx,negative,0
5186,Add me on KIK : hiondsheings58543 #kik #hornykik #photo #kikmenow #french #sabadodeganarseguidores #sexdate :( http://t.co/o8q0yUdrE9,negative,0
5187,I miss him :(,negative,0
5188,Really don't like Demi's new song/ video :(,negative,0
5189,@peanutbutler junjou? Junjou romantica? Why? :(,negative,0
5190,Rly sad that I had to rush off when that was the last time I would see everyone :-(,negative,0
5191,"@Danielle_Isla I could never go there ever after seeing that, so cruel :(",negative,0
5192,@OTRRM it's a privilege to get your mixtape from you : ( please sign my forehead for me : (,negative,0
5193,Hey girl you must be Google Plus because I can't convince any of my friex|s to hang out with you. :(,negative,0
5194,@Celestalon @healiocentric We need good Taco places in Europe :(,negative,0
5195,Shaylan made me call her and she made me miss 4:20 too :(,negative,0
5196,@JagexAlfred Blue ones still look too light :(,negative,0
5197,@zaynmalik @Real_Liam_Payne I LOVE U BOTH :(((((,negative,0
5198,Awww baby Ylona :( awww dream team /(,negative,0
5199,http://t.co/ziJiJYLDXT via @youtube...Reality is!! :(,negative,0
5200,@BeaMiller are you going to follow me or nah?? Im waitting :(( #NotAnApology,negative,0
5201,@Glam_And_Gore it's noon here where I live so I was like...ouh different timing :(,negative,0
5202,got a pay rise….so did the tax man :(,negative,0
5203,ohhhh i miss it :(((((((((((( https://t.co/jMGXCQd6S2,negative,0
5204,@iMac_too impossible sir for NM to change the order in one term :(,negative,0
5205,NOT AN APOLOGY ME ENCANTA VALE OSEA BEA :-(,negative,0
5206,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.350
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5207,I have to get ready for work in like 40 mins :(,negative,0
5208,Missing my best friend :(,negative,0
5209,@_ennyselise i can be :(,negative,0
5210,DJ Derek is trending for horrible reasons :( Hope he's found safe and well.,negative,0
5211,awwwwwwwwwww shit net low :(,negative,0
5212,"@DaVincis_Starz sad news, so sorry it will be last season. :(",negative,0
5213,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.349
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5214,@MattLevick he didn't score first :(,negative,0
5215,@wandersinc i am not :(,negative,0
5216,hugs baek tight : (,negative,0
5217,@jrmychan hahah he dunwan to keep me also suan le ba haiz seeing everyone otw rn :(,negative,0
5218,"@SOLODMHelperrs i dont trade trade harry, sorry, i only have one :(",negative,0
5219,i miss venice :(,negative,0
5220,My week off work is going far too quick!! :(,negative,0
5221,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.348
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5222,"i may look strong, hey :-(",negative,0
5223,Really wish I was out to d.c w my friends rn :(,negative,0
5224,I hate being an adult sometimes :(,negative,0
5225,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.347
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5226,one tree hill makes me cry a lot 😕:-(,negative,0
5227,To com insonia :(,negative,0
5228,@shereenstrachan i know them feels :(,negative,0
5229,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.346
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5230,Craving for pizza. :(,negative,0
5231,@Gotham3 very sad view :(,negative,0
5232,Listening to Rick Ross feeling like i am balling knowing damn well my wallet is hella empty. :(,negative,0
5233,I miss it already :(((o http://t.co/sbWVwaUyAd,negative,0
5234,@bakkheia_ oh god that was one of the worst heartbreaking episodes ever i hated it :(,negative,0
5235,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.345
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5236,"@Israelgirly They sure do, esp now when ppl are talking crap about Millie!! &gt;:( I'll go straight to that FB page:)",negative,0
5237,@onikallah why do u care where it is :( it makes no diff,negative,0
5238,@qiefaaa persona 4 normal one... i preferred the golden one though! A lot of new scenes :(,negative,0
5239,@Bett_Homes if only we could :( drive pass your advert everyday going work #determination rosebury will be ours #familyhome,negative,0
5240,give chance to other daw :((,negative,0
5241,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.344
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5242,I'll sleep better tonight :(,negative,0
5243,@wonwoolipseu :((((((((((((((((( iTS OK!!,negative,0
5244,I really am a code monkey :( http://t.co/5vFYrLeeux,negative,0
5245,@sweetbabecake yea i guess so :(((,negative,0
5246,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.343
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5247,@SexyVixen75_ @ED_DURANCE aww sweetie :( Erica is very busy she cant reply to everyone ❤ try not to worry.,negative,0
5248,@Sitarai @_shikinrizal_ istg i wanna lick jackson :(((((( NSBZHDNXNDAMAL,negative,0
5249,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.342
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5250,"Today is damn slow! :( checked the time, 11:15AM..2hours later, 11:25AM
Sigh",negative,0
5251,so cute :( https://t.co/VWLsPT6y1R,negative,0
5252,@taesprout :-( i hope it works out..... or not if it is better that way,negative,0
5253,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.341
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5254,There's a certain group in our fandom na mahilig mam-bully :( bakit?,negative,0
5255,missed having someone come over when i was ill :(,negative,0
5256,Mtaani tunaita pussy viazi choma and we still get laid :-(,negative,0
5257,@Calum36Chambers Benzema celebrated quite well just now! Don't know what to make of it? Seems pretty happy! :(,negative,0
5258,"Been up since like, 7am and I'm still not tired :( my body needs to stop being a jerk.",negative,0
5259,"someone talk to me, i miss you all :(",negative,0
5260,@kmdevaser96 same here lah. I can't even watch YouTube videos. I miss the fast internet :( That's weird though :O,negative,0
5261,@perriesjades where's black magic?:(,negative,0
5262,@WingsScotland no cats :-(,negative,0
5263,@fittorot i forgot you don't like people doing that i'm sorry :(,negative,0
5264,@menilleyble ate menille i need youuuu :((((,negative,0
5265,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.340
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5266,BUT I HAVE IT ALREADY HE SOLD IT LIKE 2 WEEKS AGO :( https://t.co/FtgBvFN30O,negative,0
5267,@imcherrycblls i can't find kam's twitter and i wanna greet her a happy birthday :( help meeee please 😁,negative,0
5268,@zazaraisovna why so serious? :(,negative,0
5269,diz is my personal account. i also have fan acc. link in my bioooo :-( ay taray. yumu-youtuber.,negative,0
5270,We're only getting older baby  :(,negative,0
5271,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.339
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5272,Its been two months and Im still hurting. :(,negative,0
5273,I know both of you have your own life but I want to see you in the same picture :-( #parijat #sad #WillMissYouParijat http://t.co/WHJfmcRZWX,negative,0
5274,@kiyomitsucashew it kInda does :-( and thank you!!! ill def do th,negative,0
5275,y r older women hot :((((((((((((,negative,0
5276,These sets are great for anyone off abroad on their jollies. I won't be needing one for Scotland :-( http://t.co/TyttJNekbv,negative,0
5277,@blackannesee Get better soon...... :(,negative,0
5278,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.338
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5279,Craving for some mcnuggets :-(,negative,0
5280,"@sophielbradshaw We are really sorry to hear this, Sophie :( We will certainly pass your feedback on to our Product Development team.",negative,0
5281,@howeverhood @bubblegumcam one year later and we haven't even met :(,negative,0
5282,@KyuminpuVELF no idea :(!!!,negative,0
5283,NO STOP I CANT GO :( :( :(  https://t.co/JLrt1bEIrY,negative,0
5284,Couldn't find any caramello koalas so I got a caramello bar... it's not the same :(,negative,0
5285,@OTRJSJ offers you my mixtape. will you talk to me more now : ( suckmejimin.,negative,0
5286,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.337
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5287,true : ((( https://t.co/hfGyVJQ5RA,negative,0
5288,@tumblrzoella same :(,negative,0
5289,Sucky Saturday!! :(,negative,0
5290,Im dying of laughter bc my dad keep playing pou changing voice :(,negative,0
5291,How do ppl not hear their goddamn dog barking? Seriously wish their dog would drop dead. &gt;:(,negative,0
5292,"Bae weather nje, but I'm having a blast. I miss you more my hun ""@Nessa_Mbeki: @znclair how's dbn? I miss your ass bruh :(""",negative,0
5293,Just wanna go back to my dream 🎀 was buying loads of clothes then woke up :(,negative,0
5294,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.336
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5295,@srslybradley I'll try my hardest to cope w/out u :-(,negative,0
5296,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.335
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5297,@_abbeytaylor still didn't manage to message me though :(;,negative,0
5298,@DJRyanHemsworth don't tease me :(,negative,0
5299,I've decided to stop supporting @Scalydas and others until I find the answer of pledge is you get paid for supporting or pay back. Sorry. :(,negative,0
5300,@jujumber ya I realized :((( check viber mwah,negative,0
5301,Insurance co are writing my car off :(  anyone got a big estate for sale?,negative,0
5302,@BlondieBlonde70 It was nice to see family members I am close to but miss them :-(,negative,0
5303,Met crush but he is too lansi in way :((,negative,0
5304,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.334
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5305,So emotional this morning. Saying bye to my best friend again :( @melonhairy and reading the end of book 5 of hp. :( waah! #sad,negative,0
5306,Jealous! I want to be in Miami :(,negative,0
5307,":( “@AneleMpupa: Vandag""@chatlas: It's been a long ass month...re kgola neng eintlik?! 😢"" http://t.co/u6M5qQTXxv”",negative,0
5308,"Sorry, I cant hope you :( http://t.co/wInJbEhRq1",negative,0
5309,@Jennyhill54 OMG same :( wish you was coming to Spain with me :(,negative,0
5310,MY snapchat : LisaHerring19 #snapchat #snapchatme #porn #like4like #skype #repost #hotgirls :( http://t.co/kvVJ5Goieh,negative,0
5311,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.333
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5312,My last day in twitter...... :(;(,negative,0
5313,@robbiemacalino Whaaaaaat? Whyyyyyyy? :((,negative,0
5314,ok so i went out to check on lucky and shes passed away :( she was the best magpie i ever came across rip lucky 22.05.15-24.05.15 x,negative,0
5315,why am I still up ? :(,negative,0
5316,@Chabeezumba I miss the team na and coach and training :((((,negative,0
5317,HES SO ADORABLE LIKE A CUTE MARSHMALLOW THAT U WANNA HUG BUT EAT BC CUTE AND CHSWIYFXCSKCALUM  I LOVE HIM SO MUCH :((((,negative,0
5318,@howdydollie I need you by :(,negative,0
5319,nvm lemme be quiet and eat my foof!:(,negative,0
5320,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.332
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5321,"Casillas should be there :( ""@realmadriden: Manchester City vs Real Madrid: this is our starting XI #RMTour2015 http://t.co/s5a7H7pd9x""",negative,0
5322,"I had a dream where we were all around a table eating or something and Heavy Day came on and we all burst into song.

Can this happen IRL :(",negative,0
5323,This is horrible. :( http://t.co/6G6C7ewfpf,negative,0
5324,"@WizKhallista it's about the egg, water and bloopers awhile ago huhuhuhu grabe di ko na-take. :(((",negative,0
5325,@deeziyah no Dublin :(( I'm so sorry I know how it feels the same thing sorta happened to me,negative,0
5326,"i thought it was true, you have to stop playing with my feelings guys :(((
#ZaynIsComingBackOnJuly26",negative,0
5327,Sorry for being inactive. :(,negative,0
5328,"UnFriend You :(&lt;/3
#GreysonChance",negative,0
5329,@banamnam @daseonjwi i know :( we were all disappointed,negative,0
5330,@Markisskill didnt have the money at the time :( but would have,negative,0
5331,@tescomobile could you pick me up a sandwich then?:(,negative,0
5332,LOL this time i mean it :( @Katz360_ You and time 😊 https://t.co/KQ2pDd30w8 …,negative,0
5333,Not having the money for this belle and Sebastian ticket sale absolutely kills me :(,negative,0
5334,@nicky_nick1998 rude :(,negative,0
5335,@Kellipage17 Seriously?! That's amazing! #jealous Why am I never a first fan :( haha,negative,0
5336,@thekittykane my feels. I rewatched yesterday ep 10 of s4 it's def the worst for SErs :(,negative,0
5337,@Uber_Delhi been trying for the past two hours. Nothing :( http://t.co/oLrKJpHDPb,negative,0
5338,Heart-breaking.  :-( http://t.co/LoMmOjLW1K,negative,0
5339,JUST GOT HOME. JUST GOT OL. UGH OUTDATED AF :(((,negative,0
5340,Two hours and still no where near M4 - trip to @roalddahlmuseum abandoned.  :-(,negative,0
5341,"WTF is wrong with people...shooting up a movie theater, smh....damn people cant even live a good life :(",negative,0
5342,@pippamaunder tomorrow 7-3 and Sunday 7.30-4 :(,negative,0
5343,"guys stop please :(

#ZaynIsComingBackOnJuly26 http://t.co/4gbLRYagWh",negative,0
5344,@ravi_ceceli ya  off :(((,negative,0
5345,This rain! It doesn't even feel like its Friday. &gt;:(,negative,0
5346,Ekk why no giriboy? :(,negative,0
5347,@djsummajae Oh no :-( Hope you are having a lovely time though! -Danni,negative,0
5348,@admirablehes94 me too.. :( Ohh. I need him,negative,0
5349,@SlXSTRINGS stop :((,negative,0
5350,I still don't want Harriet to leave though :((((((,negative,0
5351,gegu i want space gray iphone 6 :((,negative,0
5352,"Sad truth but this is meh :(( 
#TBT :( http://t.co/L5UMpvDbyB",negative,0
5353,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.331
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5354,@sam_mcclure Looks like it's gonna be a long night the only good thing so far is the roof :(,negative,0
5355,@IzayaTheGod :( get u a nice lil gf then,negative,0
5356,really didn't want to see that :-(,negative,0
5357,@BrokenDoll :( i wish i could! so sweet!,negative,0
5358,@PMOIndia @narendramodi .What is going on Indian politics EVERY ONE BLAMING each other after 68 year still representing  the school life :(,negative,0
5359,Corbyn must understand Labour's new members to change the party's fortunes http://t.co/7JhaSTESp8 And yet another rant from this woman :(,negative,0
5360,@gyuloveme my baby :(((,negative,0
5361,@Uber @Walls Why is there no icecream in Leeds? :(,negative,0
5362,@taeserasera OMG! What happened? :(,negative,0
5363,I Miss this Cutie Ry :( https://t.co/cUCqzzhIbY,negative,0
5364,Last full day in London :(,negative,0
5365,Oh no! I used to love DJ Derek. I hope he's okay. :( https://t.co/cH2Iyla300,negative,0
5366,@Showmasters :-( I'm already planning for #LFCCW hope I can meet more guests there!,negative,0
5367,I feel like I haven't been in Twitter in like 5ever :-(,negative,0
5368,America has such a good #OnTheRoadAgain2015 tour with most of all the FOUR songs being performed :(,negative,0
5369,Hate weekends they just mean work :(,negative,0
5370,@selenagomez Follow me :(,negative,0
5371,"i miss everything about you"":(",negative,0
5372,@nicoleezzy halaaaang :( just done crying.,negative,0
5373,@myoddballs @Kelsagirl recieved our order this morning but no flip flops :( hopefully just been forgotten?,negative,0
5374,Trying to use my #twitter account for #CaesarsPalace #socialrewards and it says my account doesn't meet requirements... DAMN #twitter :(,negative,0
5375,@J_E_S_S_E__ same :( we're gonna be running through Cali w/o our woe :/,negative,0
5376,cant believe I missed your follow spree today :( @AaronCarpenter,negative,0
5377,@nayybear lol it's been my job since I realized how many fuckboys are in this world :(,negative,0
5378,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.330
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5379,@Uber_Chennai @AmadoraGourmIce no delivery in chrompet is it ?? :(,negative,0
5380,i get sick easily because of weather changes : ( it was hot then now it's cold and my immune system is weak,negative,0
5381,I need lush and a bathtub ... :(,negative,0
5382,"Great, @Debian has got php5-mysql and libmysqlclient-dev out of sync and broke my dev server :(",negative,0
5383,@ColtZoom_ @TheColtRising I wish I could join :(,negative,0
5384,I miss my Pleasanton friends :(,negative,0
5385,@ynnamaldita wala me load e :((( try ko i'll text u later,negative,0
5386,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.329
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5387,@dawnhalliday @British_Airways Definitely! I was lucky to be heard quickly (was there way early) but it was a nightmare for everyone :(,negative,0
5388,Megan fell asleep already :-(,negative,0
5389,I miss my mom :(,negative,0
5390,Ma heed :(,negative,0
5391,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.328
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5392,Gwss :(❤️❤️ — Thankyouu❤️. http://t.co/z0a6jTboH8,negative,0
5393,@bezz100 not see through the charade that has become day to day living? :((,negative,0
5394,i know how to play “one last time i need to be the one who takes you home” on the piano &amp; i cant do the rest fml :(,negative,0
5395,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.327
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5396,@W_PIPPY who's scored ? I'm at work :(,negative,0
5397,"@vijaysrivatsan yeah, that's why 'last time'. They were planning to file police complaint. So much yelling. Can we switch places? :(",negative,0
5398,@AmazonHelp @amazin @amazonsupport no contact whatsoever from anybody :(,negative,0
5399,@Youmeatyours yeah its horrible isn't it :( big hugs! &amp; it means a lot. X,negative,0
5400,@RoySayWhatNow I want Pete Wentz :(,negative,0
5401,"@TruDan97 @AA12YT yeah, we had it but Shogi took it :( #BlameShoghicp",negative,0
5402,"I met a new kinds of people, new classmate, new set of friends,Everything was new for me. But I dont find my BESTFRIEND.  :(",negative,0
5403,"hey there, internet - anyone had any troubles with ordering from #fixedgearfrenzy? Been 5 days now &amp; no dispatch notice. Getting worried :(",negative,0
5404,@voidstxlinski theyre so cute :(,negative,0
5405,"@sophielouuu_ @dugganrachel no idea. 2 weeks,  and I've had to to say rip to both of my hats :(",negative,0
5406,i hope Shamuon's doing all right in Tokyo. :(((,negative,0
5407,"Being sent home because I'm not allowed to work on my broken toe :(
Managed to fuck it up horrendously jumping... http://t.co/ew7uvaNRyb",negative,0
5408,That feeling when u don't wanna leave someone's open house :(,negative,0
5409,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.326
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5410,Hasb SMS k messages atty hain mujy sirf :(,negative,0
5411,Keep waking up from nightmares :(,negative,0
5412,Pls win :(,negative,0
5413,"@DineshDebiky @heineckrr @flytetymejam @GHSDuldulao :-( i'll be at work, like the other time",negative,0
5414,well that isn't helpful/sensible etc... :( #Brum #cyclerevolution https://t.co/yb1im79Tye,negative,0
5415,@znclair how's dbn? I miss your ass bruh :(,negative,0
5416,@FatalFerret caaaannntttt :(,negative,0
5417,@Rosiejanele Oh dear. They lost my payment last year &amp; wrote to say my account was overdrawn. TBF they did 'find' it when I complained :-(,negative,0
5418,"#ZaynIsComingBackOnJuly26
Im crying,i hope zayn will come back but other side i just don't want to believe it :( http://t.co/QdYWa03z1F",negative,0
5419,@TruDan97 @iphonetips1 damn @Herobrineskull give it back :(,negative,0
5420,"@AllicioGloria She's gone :(, Hello, we offer you free perfume samples and Chanel/Burberry/Prada giveaway on our site! Please check our bio.",negative,0
5421,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.325
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5422,@Danica_Yu oh noesss :((,negative,0
5423,"Finally watching the last #TopGear episode, hopefully it won't end :( http://t.co/75IDDesHD0",negative,0
5424,@bicykiel @durnurr and I thought you were worthy of being the bridesmaid &gt;:(((((((((,negative,0
5425,@iamglynnsmith Yeah : ( Couldn't find an NHS dentist here.,negative,0
5426,I am looking forward for tomorrow's gathering omg la why the sudden change :(,negative,0
5427,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.324
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5428,"Yet another #RandomRestart #RandomReboot of #Lumia #WindowsPhone .
And that's after #Microsoft's update addressing that issue. :(",negative,0
5429,"@Jaaeeeeee lucky :( I was feeling hungry, but then I didn't wanna get out of bed either, so I gotta wait until mañana",negative,0
5430,Some kpop female solos are ruined by those short male rappings :(,negative,0
5431,@Zerbrechend SAME :(,negative,0
5432,"@bluejeanrose please sponsor us love! :( it would mean so much! We are begging you for a while now, please notice us",negative,0
5433,"@Raaderer7 Yes now we do. Which means we're stuck with him as a striker, unless LVG plays him behind one. :(",negative,0
5434,Fuuuuuck :(,negative,0
5435,@wacom helppp :(. I'm in the U.S and want to order a refurbished cintiq companion online but my card originates from outside the U.S,negative,0
5436,@LionsgateUK Finnick's part in the final book is :-( is the movie going to be sad too #AskFinnick,negative,0
5437,@TotallyWonwooed It was inside a closed container and im scared :( i can't even touch it :( and it looks hairy hahaha,negative,0
5438,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.323
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5439,"Two days off, and now I'm buried in emails... :(",negative,0
5440,"@smilingkrys omaygad , i didnt know vic got surgery :( and theres amber :((( TT.TT",negative,0
5441,@IvyTenebrae Hope you feel better. :(,negative,0
5442,i was so hyper today :((,negative,0
5443,"there's a Las Vegas snapchat story and I'm sad, I want to go back :(",negative,0
5444,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.322
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5445,I'm hungry :(,negative,0
5446,"Hi, imiss you :(",negative,0
5447,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.321
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5448,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.320
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5449,@harryetlou i feel so bad for her LMAO ohhh i wanna know how it felt to be louis the first time he met H :(,negative,0
5450,@thetrin I know.For now I am limited to prepaid stuff :(,negative,0
5451,We thought today was pizza day. Sadly none of the managers are in that usually buy it :(,negative,0
5452,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.319
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5453,I want to go to my grandma and grandpa's farm! There's a lot of cow chicken sheeps horses fruits and vegetables there :( Aww help me!,negative,0
5454,"Bored, puking and delirious from no sleep :-( motilium are a pack of Shite, no use at all.  I'm also grumpy..... &gt;:(",negative,0
5455,@ShernScott I want to but I was busy moving house then I got ill... and I'm still ill  :(,negative,0
5456,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.318
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5457,@RedMakuzawa that would be terrible :(,negative,0
5458,im so tired af but i need to ignore it bc of schoolworks :(((((,negative,0
5459,I want a taco :((,negative,0
5460,@rubysnipples whats phoebe's name on shots? can't find her :(,negative,0
